Material,Series ID,Year,Month,Value
New School Building Construction,WPU801102,2024,3,224.442
New School Building Construction,WPU801102,2024,4,225.16
New School Building Construction,WPU801102,2024,5,224.698
New School Building Construction,WPU801102,2024,6,224.971
New School Building Construction,WPU801102,2024,7,228.223
New School Building Construction,WPU801102,2024,8,228.16
New School Building Construction,WPU801102,2024,9,228.219
New School Building Construction,WPU801102,2024,10,228.288
New School Building Construction,WPU801102,2024,11,228.391
New School Building Construction,WPU801102,2024,12,228.506
New School Building Construction,WPU801102,2025,1,229.774
New School Building Construction,WPU801102,2025,2,230.216
New School Building Construction,WPU801102,2025,3,230.306
New School Building Construction,WPU801102,2025,4,228.877
New School Building Construction,WPU801102,2025,5,229.859
New Warehouse Building Construction,WPU801101,2020,1,162.6
New Warehouse Building Construction,WPU801101,2020,2,162.8
New Warehouse Building Construction,WPU801101,2020,3,162.8
New Warehouse Building Construction,WPU801101,2020,4,162.7
New Warehouse Building Construction,WPU801101,2020,5,161.8
